,policy_id,auto_year,num_insurers_past_5_years,policy_state_or,collision_type_side,num_witnesses,collision_type_na,total_claim_amount,driver_relationship_self,injury_claim,incident_month,driver_relationship_child,incident_dow,incident_type_breakin,num_injuries,policy_deductable,num_claims_past_year,authorities_contacted_ambulance,driver_relationship_spouse,collision_type_front,incident_severity,incident_day,incident_type_collision,incident_type_theft,policy_state_wa,months_as_customer,fraud,driver_relationship_na,policy_liability,police_report_available,customer_gender_male,num_vehicles_involved,vehicle_claim,policy_state_ca,policy_state_id,policy_state_az,policy_annual_premium,customer_gender_female,incident_hour,authorities_contacted_police,authorities_contacted_none,collision_type_rear,authorities_contacted_fire,policy_state_nv,customer_age,customer_education,driver_relationship_other
854,3371,2015,2,0,0,2,0,29500.0,1,14000.0,7,0,1,0,4,750,0,0,0,1,1,2,1,0,0,46,0,0,0,1,1,4,15500.0,1,0,0,3000,0,6,1,0,0,0,0,32,3,0
855,3388,2008,1,1,0,2,0,17000.0,0,8000.0,10,0,4,0,1,750,0,0,1,0,1,18,1,0,0,139,0,0,2,0,1,2,9000.0,0,0,0,2700,0,18,1,0,1,0,0,55,3,0
856,3404,2019,1,0,0,0,0,15500.0,1,0.0,3,0,6,0,0,750,1,0,0,0,0,10,1,0,0,77,0,0,0,0,1,2,15500.0,0,0,1,3000,0,5,0,1,1,0,0,44,3,0
857,3430,2018,1,0,0,0,0,12500.0,1,0.0,12,0,0,0,0,750,0,0,0,1,0,2,1,0,0,202,0,0,0,0,1,1,12500.0,1,0,0,2600,0,18,0,1,0,0,0,63,1,0
858,1773,2014,1,0,0,0,0,17500.0,1,0.0,1,0,0,0,0,750,0,0,0,1,1,28,1,0,0,205,0,0,1,0,1,2,17500.0,1,0,0,3000,0,17,1,0,0,0,0,44,3,0
859,3450,2017,1,0,0,0,1,11000.0,0,0.0,10,0,2,0,0,750,0,0,0,0,1,9,0,1,0,38,0,1,3,0,1,1,11000.0,1,0,0,3000,0,15,1,0,0,0,0,31,3,0
860,3452,2016,1,1,0,0,0,33000.0,0,10000.0,3,0,2,0,1,750,0,0,1,0,1,13,1,0,0,136,0,0,3,1,1,2,23000.0,0,0,0,2700,0,14,1,0,1,0,0,50,1,0
861,153,2007,1,0,0,1,0,26500.0,1,15000.0,2,0,3,0,1,750,0,0,0,0,2,14,1,0,0,99,0,0,0,1,1,3,11500.0,1,0,0,2650,0,5,1,0,1,0,0,61,1,0
862,163,2018,1,0,0,0,1,17000.0,0,0.0,2,0,6,0,0,750,0,0,0,0,1,17,0,1,0,83,0,1,2,0,1,1,17000.0,0,0,0,3000,0,18,1,0,0,0,1,53,4,0
863,1841,2019,1,0,1,2,0,38000.0,1,0.0,10,0,6,0,0,750,0,0,0,0,2,6,1,0,0,79,0,0,2,1,0,3,38000.0,1,0,0,3000,1,18,1,0,0,0,0,70,3,0
864,1843,2016,3,0,1,3,0,13500.0,1,0.0,10,0,1,0,0,750,0,0,0,0,1,22,1,0,0,10,0,0,1,0,1,2,13500.0,1,0,0,3000,0,13,1,0,0,0,0,22,0,0
865,200,2020,1,0,0,2,0,9500.0,0,0.0,7,0,0,0,0,750,0,0,1,0,0,15,1,0,0,112,0,0,2,1,0,4,9500.0,1,0,0,3000,1,19,1,0,1,0,0,58,3,0
866,3540,2014,1,0,0,0,1,11500.0,0,0.0,7,0,0,1,0,750,1,0,0,0,0,15,0,0,0,61,0,1,0,0,1,1,11500.0,1,0,0,3000,0,19,1,0,0,0,0,30,3,0
867,3570,2017,1,1,1,2,0,36500.0,1,13000.0,1,0,1,0,4,750,2,0,0,0,1,22,1,0,0,102,0,0,1,1,1,3,23500.0,0,0,0,3000,0,10,1,0,0,0,0,54,3,0
868,1926,2017,1,1,0,0,0,34000.0,0,0.0,8,0,2,0,0,750,0,0,1,1,2,28,1,0,0,241,0,0,1,1,1,2,34000.0,0,0,0,3000,0,16,1,0,0,0,0,69,3,0
869,3593,2017,1,0,0,2,0,43500.0,1,15000.0,6,0,1,0,1,750,0,0,0,0,2,25,1,0,0,92,0,0,0,1,1,2,28500.0,1,0,0,3000,0,10,1,0,1,0,0,73,4,0
870,1938,2018,1,1,1,3,0,6000.0,0,0.0,8,1,4,0,0,750,0,0,0,0,0,2,1,0,0,40,0,0,3,0,1,2,6000.0,0,0,0,3000,0,10,0,1,0,0,0,22,3,0
871,304,2015,1,1,1,3,0,37000.0,0,5000.0,4,0,3,0,4,750,0,0,1,0,2,4,1,0,0,54,0,0,2,1,1,5,32000.0,0,0,0,2600,0,18,1,0,0,0,0,30,4,0
872,3686,2018,1,0,0,4,0,14000.0,1,0.0,10,0,1,0,0,750,0,0,0,0,1,22,1,0,0,3,0,0,1,1,1,4,14000.0,1,0,0,3000,0,13,1,0,1,0,0,33,1,0
873,2025,2015,1,0,0,0,1,15000.0,0,0.0,3,0,5,0,0,750,0,0,0,0,1,23,0,1,0,82,0,1,3,0,1,1,15000.0,1,0,0,3000,0,6,1,0,0,0,0,37,4,0
874,361,2015,1,0,0,0,1,6500.0,0,0.0,9,0,1,1,0,750,0,0,0,0,0,10,0,0,0,221,0,1,3,1,1,1,6500.0,1,0,0,2400,0,19,1,0,0,0,0,70,3,0
875,2044,2016,1,0,1,2,0,34000.0,1,0.0,2,0,1,0,0,750,0,0,0,0,2,12,1,0,0,59,0,0,3,0,1,2,34000.0,1,0,0,3000,0,19,1,0,0,0,0,45,3,0
876,3744,2018,1,0,1,0,0,11000.0,1,0.0,2,0,6,0,0,750,0,0,0,0,0,24,1,0,1,201,0,0,1,0,1,2,11000.0,0,0,0,2700,0,20,0,1,0,0,0,49,2,0
877,3757,2018,1,0,0,0,1,16500.0,0,0.0,5,0,1,0,0,750,0,0,0,0,1,14,0,1,0,116,0,1,3,0,1,1,16500.0,1,0,0,3000,0,13,1,0,0,0,0,33,4,0
878,3777,2015,1,0,0,0,0,8500.0,1,0.0,2,0,4,0,0,750,0,0,0,1,0,1,1,0,0,131,0,0,0,0,0,1,8500.0,1,0,0,2600,1,7,0,1,0,0,0,50,3,0
879,3804,2015,2,0,0,1,0,11000.0,1,0.0,11,0,0,0,0,750,0,0,0,0,0,18,1,0,1,14,0,0,2,1,1,2,11000.0,0,0,0,3000,0,9,1,0,1,0,0,32,1,0
880,2159,2019,1,0,0,1,0,56000.0,1,15000.0,11,0,5,0,1,750,0,0,0,1,2,30,1,0,0,93,0,0,0,1,0,3,41000.0,1,0,0,3000,1,16,1,0,0,0,0,53,3,0
881,492,2017,1,0,0,0,0,15500.0,1,0.0,1,0,5,0,0,750,0,0,0,1,0,26,1,0,0,71,0,0,3,0,0,2,15500.0,1,0,0,2900,1,11,0,1,0,0,0,51,4,0
882,3832,2020,1,0,0,2,0,21000.0,1,0.0,11,0,1,0,0,750,0,0,0,0,0,12,1,0,0,61,0,0,2,0,0,2,21000.0,0,0,0,3000,1,2,1,0,1,0,1,26,3,0
883,2173,2015,1,0,0,1,0,16000.0,0,4000.0,5,0,1,0,1,750,0,0,1,1,1,21,1,0,0,169,0,0,1,1,1,2,12000.0,0,1,0,3000,0,23,1,0,0,0,0,53,3,0
884,541,2018,1,0,1,2,0,39500.0,1,0.0,4,0,0,0,0,750,0,0,0,0,2,8,1,0,0,120,0,0,0,1,1,2,39500.0,0,0,1,2900,0,23,1,0,0,0,0,66,4,0
885,3887,2017,4,0,0,2,0,15500.0,1,0.0,10,0,1,0,0,750,0,0,0,0,1,29,1,0,0,32,0,0,0,1,1,3,15500.0,1,0,0,3000,0,10,1,0,1,0,0,48,3,0
886,3892,2019,1,0,0,1,0,61000.0,0,25000.0,1,1,4,0,1,750,0,0,0,1,2,4,1,0,0,176,0,0,1,0,1,2,36000.0,1,0,0,3000,0,13,0,0,0,1,0,68,3,0
887,2268,2018,1,0,0,0,1,12000.0,0,0.0,9,0,4,1,0,750,0,0,0,0,0,13,0,0,0,170,0,1,3,0,1,1,12000.0,1,0,0,2750,0,15,1,0,0,0,0,61,1,0
888,2275,2020,1,0,0,2,0,68000.0,1,27000.0,9,0,1,0,3,750,0,0,0,1,2,3,1,0,0,71,0,0,0,0,1,2,41000.0,0,0,1,2900,0,7,0,0,0,1,0,56,3,0
889,3949,2013,1,0,0,1,0,13500.0,1,0.0,6,0,6,0,0,750,0,0,0,1,1,30,1,0,0,133,0,0,0,1,1,2,13500.0,1,0,0,3000,0,7,1,0,0,0,0,58,2,0
890,624,2019,1,0,0,1,0,15500.0,1,0.0,11,0,5,0,0,750,0,0,0,1,1,2,1,0,0,142,0,0,1,1,1,3,15500.0,1,0,0,3000,0,17,1,0,0,0,0,48,1,0
891,3996,2015,1,0,1,0,0,9500.0,0,0.0,12,1,0,0,0,750,0,0,0,0,0,16,1,0,0,349,0,0,1,0,1,1,9500.0,1,0,0,3000,0,0,0,1,0,0,0,72,3,0
892,673,2020,1,0,0,0,0,13000.0,1,0.0,4,0,0,0,0,750,0,0,0,0,0,22,1,0,1,10,0,0,1,0,1,2,13000.0,0,0,0,3000,0,23,1,0,1,0,0,48,1,0
893,708,2014,1,0,1,1,0,16500.0,1,0.0,1,0,4,0,0,750,0,0,0,0,1,25,1,0,0,64,0,0,1,1,1,2,16500.0,1,0,0,2800,0,19,1,0,0,0,0,38,3,0
894,4055,2016,2,0,1,0,0,26500.0,1,0.0,10,0,3,0,0,750,0,0,0,0,2,10,1,0,0,24,0,0,1,1,0,2,26500.0,1,0,0,3000,1,9,1,0,0,0,0,25,3,0
895,731,2019,1,0,0,1,0,14000.0,1,0.0,11,0,6,0,0,750,0,0,0,1,0,3,1,0,0,155,0,0,1,0,1,2,14000.0,1,0,0,3000,0,12,0,1,0,0,0,72,4,0
896,2486,2015,1,0,0,0,0,23000.0,0,0.0,3,0,0,0,0,750,0,0,0,0,1,4,1,0,0,201,0,0,0,1,1,2,23000.0,1,0,0,2500,0,15,1,0,1,0,0,69,4,1
897,4181,2020,1,0,0,0,0,20000.0,1,0.0,1,0,1,0,0,750,0,0,0,1,0,15,1,0,0,176,0,0,0,0,1,1,20000.0,1,0,0,3000,0,12,1,0,0,0,0,71,3,0
898,2526,2013,1,0,0,0,1,4500.0,0,0.0,6,0,4,1,0,750,0,0,0,0,0,28,0,0,0,46,0,1,2,0,0,1,4500.0,0,0,0,3000,1,16,1,0,0,0,1,25,1,0
899,4197,2018,1,0,1,0,0,14000.0,0,0.0,3,0,3,0,0,750,0,0,0,0,1,7,1,0,0,72,0,0,1,0,1,2,14000.0,1,0,0,3000,0,17,1,0,0,0,0,44,3,1
900,4278,2009,1,0,1,1,0,7000.0,1,0.0,8,0,0,0,0,750,0,0,0,0,0,12,1,0,0,58,0,0,3,0,0,2,7000.0,0,0,1,2900,1,17,0,1,0,0,0,30,3,0
901,955,2019,1,0,0,0,1,6500.0,0,0.0,7,0,0,1,0,750,0,0,0,0,0,8,0,0,1,68,0,1,3,0,0,1,6500.0,0,0,0,3000,1,6,1,0,0,0,0,48,4,0
902,1025,2011,1,0,1,2,0,31500.0,0,9500.0,3,0,4,0,1,750,0,0,0,0,2,1,1,0,0,94,0,0,2,1,0,2,22000.0,0,0,1,3000,1,21,1,0,0,0,0,45,2,1
903,4458,2014,1,0,0,0,0,18500.0,1,0.0,9,0,3,0,0,750,0,0,0,1,0,12,1,0,0,77,0,0,0,0,0,2,18500.0,1,0,0,2900,1,16,0,1,0,0,0,60,4,0
904,1125,2017,1,0,1,0,0,38000.0,1,0.0,12,0,2,0,0,750,0,0,0,0,2,25,1,0,0,54,0,0,1,0,1,1,38000.0,0,0,1,3000,0,16,0,0,0,1,0,43,4,0
905,4462,2014,1,0,0,1,0,60000.0,1,30000.0,4,0,4,0,3,750,1,0,0,0,2,12,1,0,0,75,0,0,0,1,1,3,30000.0,1,0,0,3000,0,6,1,0,1,0,0,35,4,0
906,4472,2015,2,0,0,0,0,15000.0,1,0.0,12,0,5,0,0,750,0,0,0,1,0,21,1,0,0,12,0,0,0,0,1,2,15000.0,1,0,0,2600,0,15,0,1,0,0,0,28,3,0
907,2845,2014,1,0,0,4,0,27000.0,1,0.0,12,0,3,0,0,750,1,0,0,1,2,26,1,0,0,247,0,0,1,1,1,5,27000.0,0,0,1,2950,0,5,1,0,0,0,0,72,3,0
908,4524,2014,1,0,0,0,0,12000.0,1,0.0,11,0,1,0,0,750,0,0,0,1,1,19,1,0,1,148,0,0,1,0,1,2,12000.0,0,0,0,3000,0,13,1,0,0,0,0,48,4,0
909,4537,2016,3,0,0,5,0,37500.0,1,3500.0,5,0,0,0,4,750,0,0,0,1,2,20,1,0,0,43,0,0,0,1,1,3,34000.0,1,0,0,2800,0,2,1,0,0,0,0,28,2,0
910,1217,2020,1,0,0,1,1,13000.0,0,0.0,7,0,3,1,0,750,2,0,0,0,0,11,0,0,0,120,0,1,1,0,0,1,13000.0,0,0,1,3000,1,7,1,0,0,0,0,61,0,0
911,2883,2018,3,0,0,2,0,20000.0,1,0.0,2,0,3,0,0,750,0,0,0,0,1,21,1,0,0,40,0,0,1,1,1,4,20000.0,1,0,0,2850,0,13,1,0,1,0,0,33,3,0
912,4592,2015,1,0,0,1,0,30000.0,0,15000.0,11,0,4,0,1,750,0,0,1,1,1,15,1,0,0,147,0,0,0,1,1,3,15000.0,1,0,0,3000,0,17,1,0,0,0,0,66,3,0
913,1279,2018,1,0,0,0,1,20500.0,0,0.0,8,0,6,0,0,750,0,0,0,0,1,18,0,1,0,139,0,1,0,0,1,1,20500.0,0,0,1,3000,0,11,1,0,0,0,0,58,4,0
914,1282,2012,1,0,0,0,1,7500.0,0,0.0,2,0,3,1,0,750,0,0,0,0,0,7,0,0,0,108,0,1,1,0,1,1,7500.0,1,0,0,3000,0,17,1,0,0,0,0,74,4,0
915,2975,2018,1,0,0,0,1,22500.0,0,0.0,3,0,5,0,0,750,0,0,0,0,1,9,0,1,0,109,0,1,1,0,1,1,22500.0,1,0,0,3000,0,20,1,0,0,0,0,60,3,0
916,2981,2017,1,0,0,3,0,63000.0,1,30000.0,9,0,3,0,4,750,0,0,0,1,2,5,1,0,0,59,0,0,0,1,1,3,33000.0,1,0,0,3000,0,11,1,0,0,0,0,45,3,0
917,2991,2017,1,0,1,0,0,9000.0,1,0.0,8,0,2,0,0,750,0,0,0,0,0,7,1,0,0,108,0,0,1,0,1,1,9000.0,0,0,1,2650,0,6,0,1,0,0,0,54,4,0
918,1350,2020,1,0,0,0,0,17500.0,1,0.0,12,0,0,0,0,750,0,0,0,1,1,16,1,0,0,191,0,0,0,0,0,2,17500.0,0,0,1,3000,1,22,1,0,0,0,0,46,3,0
919,3037,2019,1,0,0,0,1,21000.0,0,0.0,12,0,1,1,0,750,0,0,0,0,1,17,0,0,0,76,0,1,1,0,1,1,21000.0,1,0,0,2600,0,17,1,0,0,0,0,48,4,0
920,1390,2017,1,1,0,3,0,19500.0,1,9000.0,9,0,2,0,1,750,0,0,0,1,1,18,1,0,0,168,0,0,3,1,1,3,10500.0,0,0,0,3000,0,9,1,0,0,0,0,52,2,0
921,3059,2010,3,0,0,0,0,8500.0,0,0.0,1,1,3,0,0,750,0,0,0,1,0,31,1,0,0,43,0,0,1,0,1,1,8500.0,0,0,0,3000,0,23,0,1,0,0,1,39,2,0
922,3061,2009,1,0,0,1,1,12500.0,0,0.0,5,0,1,1,0,750,0,0,0,0,1,14,0,0,0,136,0,1,0,0,0,1,12500.0,1,0,0,3000,1,17,1,0,0,0,0,30,3,0
923,1414,2013,1,0,0,1,0,32000.0,1,4000.0,12,0,2,0,2,900,1,0,0,1,2,4,1,0,0,193,0,0,1,0,1,2,28000.0,1,0,0,2900,0,14,1,0,0,0,0,70,3,0
924,1418,2013,1,0,0,0,0,11000.0,0,0.0,1,0,4,0,0,750,0,0,1,0,0,4,1,0,0,171,0,0,1,0,1,2,11000.0,1,0,0,3000,0,9,0,1,1,0,0,61,3,0
925,1452,2016,1,0,0,0,1,8000.0,0,0.0,8,0,1,1,0,750,0,0,0,0,0,6,0,0,1,95,0,1,2,0,0,1,8000.0,0,0,0,3000,1,8,1,0,0,0,0,39,3,0
926,3165,2015,2,0,0,1,0,11500.0,1,0.0,11,0,3,0,0,750,0,0,0,1,0,14,1,0,0,42,0,0,0,0,1,2,11500.0,1,0,0,3000,0,17,0,1,0,0,0,40,4,0
927,3199,2018,5,0,0,1,0,37000.0,0,17500.0,3,0,0,0,1,750,0,0,1,1,1,18,1,0,0,9,0,0,2,1,1,2,19500.0,1,0,0,2900,0,4,1,0,0,0,0,28,1,0
928,1566,2014,1,0,0,1,0,10000.0,0,0.0,9,0,5,0,0,750,0,0,0,0,0,28,1,0,0,69,0,0,1,1,0,3,10000.0,1,0,0,3000,1,6,1,0,1,0,0,46,2,1
929,3260,2020,3,0,0,2,0,43000.0,1,0.0,7,0,6,0,0,750,0,0,0,1,2,7,1,0,0,13,0,0,1,1,0,4,43000.0,1,0,0,3000,1,17,1,0,0,0,0,40,3,0
930,3300,2015,1,0,0,4,0,127500.0,1,100000.0,11,0,4,0,1,750,0,0,0,0,2,1,1,0,0,131,0,0,3,1,1,3,27500.0,1,0,0,2600,0,8,1,0,1,0,0,40,3,0
931,4972,2017,1,0,0,0,0,17500.0,1,0.0,6,0,0,0,0,750,0,0,0,1,1,24,1,0,0,107,0,0,1,0,1,1,17500.0,0,0,1,3000,0,16,1,0,0,0,0,37,3,0
932,1666,2011,1,0,1,2,0,18000.0,1,0.0,1,0,6,0,0,750,0,0,0,0,1,27,1,0,0,214,0,0,0,1,0,3,18000.0,1,0,0,2450,1,15,1,0,0,0,0,54,3,0
933,1729,2016,1,0,0,0,1,18000.0,0,0.0,10,0,4,1,0,750,0,0,0,0,0,11,0,0,0,98,0,1,0,0,0,1,18000.0,0,0,1,3000,1,1,1,0,0,0,0,54,1,0
934,3413,2020,1,0,0,2,0,47000.0,1,11000.0,5,0,0,0,2,750,0,0,0,0,2,27,1,0,0,75,0,0,1,1,1,4,36000.0,1,0,0,3000,0,17,1,0,1,0,0,60,1,0
935,133,2015,1,0,0,1,0,21500.0,1,4500.0,12,0,5,0,2,750,0,0,0,0,1,28,1,0,0,138,0,0,3,1,1,2,17000.0,1,0,0,3000,0,9,1,0,1,0,0,49,4,0
936,155,2015,1,0,0,0,0,8000.0,0,0.0,10,1,0,0,0,750,0,0,0,1,0,21,1,0,0,131,0,0,2,0,1,2,8000.0,1,0,0,3000,0,2,0,1,0,0,0,73,3,0
937,3489,2020,1,0,1,1,0,9500.0,1,0.0,11,0,5,0,0,750,0,0,0,0,0,2,1,0,0,54,0,0,2,0,0,2,9500.0,1,0,0,3000,1,5,1,0,0,0,0,49,3,0
938,3517,2020,3,0,1,0,0,19500.0,1,0.0,10,0,4,0,0,750,0,0,0,0,1,11,1,0,0,22,0,0,2,1,0,2,19500.0,1,0,0,3000,1,7,1,0,0,0,0,50,1,0
939,1857,2020,1,0,0,0,0,8500.0,1,0.0,12,0,2,0,0,750,0,0,0,1,0,11,1,0,0,122,0,0,2,0,0,1,8500.0,1,0,0,2850,1,19,0,1,0,0,0,48,3,0
940,3522,2012,1,0,0,0,1,18500.0,0,0.0,10,0,2,0,0,750,0,0,0,0,1,9,0,1,0,33,0,1,3,0,0,1,18500.0,1,0,0,3000,1,11,1,0,0,0,0,43,1,0
941,3572,2017,2,0,0,0,1,15500.0,0,0.0,12,0,2,1,0,750,0,0,0,0,0,18,0,0,0,46,0,1,0,0,1,1,15500.0,0,0,1,3000,0,3,1,0,0,0,0,21,3,0
942,3592,2018,1,0,0,2,0,57500.0,0,14000.0,10,0,4,0,1,750,0,0,1,1,2,25,1,0,0,131,0,0,1,1,1,3,43500.0,1,0,0,3000,0,8,1,0,0,0,0,37,1,0
943,1956,2019,1,0,1,3,0,12000.0,1,0.0,10,0,5,0,0,750,0,0,0,0,0,19,1,0,0,106,0,0,0,0,1,2,12000.0,0,0,1,3000,0,9,0,1,0,0,0,54,3,0
944,3644,2004,1,0,1,2,0,2500.0,1,0.0,1,0,0,0,0,750,0,0,0,0,0,7,1,0,0,78,0,0,0,1,1,3,2500.0,1,0,0,2400,0,17,1,0,0,0,0,28,2,0
945,3715,2020,5,0,0,2,0,41000.0,1,0.0,1,0,4,0,0,750,0,0,0,1,2,25,1,0,1,13,0,0,2,1,1,3,41000.0,0,0,0,3000,0,15,1,0,0,0,0,32,1,0
946,3761,2015,1,0,1,2,0,53500.0,1,25000.0,9,0,6,0,1,750,0,0,0,0,2,22,1,0,1,69,0,0,1,1,1,3,28500.0,0,0,0,2900,0,14,1,0,0,0,0,39,3,0
947,427,2012,1,0,0,0,0,23000.0,1,12500.0,1,0,2,0,1,750,0,0,0,0,1,30,1,0,0,244,0,0,0,0,1,2,10500.0,1,0,0,3000,0,8,1,0,1,0,0,55,3,0
948,2103,2012,2,0,0,0,0,5000.0,1,0.0,4,0,1,0,0,750,0,0,0,0,0,2,1,0,0,13,0,0,2,0,1,2,5000.0,1,0,0,2750,0,4,0,1,1,0,0,19,1,0
949,3781,2016,1,0,0,0,1,38000.0,0,23000.0,9,0,4,0,1,750,0,0,0,0,1,6,0,1,0,171,0,1,2,1,1,1,15000.0,0,0,0,2500,0,8,1,0,0,0,1,61,1,0
950,3823,2012,1,1,0,3,0,9000.0,1,0.0,2,0,6,0,0,750,0,0,0,0,0,17,1,0,0,2,0,0,3,1,1,3,9000.0,0,0,0,3000,0,14,1,0,1,0,0,20,1,0
951,510,2013,2,0,0,1,0,15000.0,0,0.0,5,0,4,0,0,750,0,0,1,0,1,24,1,0,0,37,0,0,1,0,1,2,15000.0,1,0,0,3000,0,12,1,0,1,0,0,51,3,0
952,2181,2020,2,0,1,2,0,44500.0,0,8500.0,12,0,4,0,4,750,0,0,1,0,2,20,1,0,0,34,0,0,0,1,1,3,36000.0,1,0,0,2800,0,18,1,0,0,0,0,62,1,0
953,3856,2017,1,0,0,0,1,21000.0,0,8000.0,1,0,0,0,1,750,1,0,0,0,1,21,0,1,0,246,0,1,0,0,1,1,13000.0,1,0,0,3000,0,19,1,0,0,0,0,43,4,0
954,557,2019,1,0,0,0,0,13500.0,0,0.0,6,0,1,0,0,750,0,0,0,1,0,4,1,0,0,453,0,0,0,0,1,2,13500.0,1,0,0,3000,0,4,0,1,0,0,0,67,3,1
955,2230,2018,1,0,0,0,0,17500.0,1,0.0,9,0,4,0,0,750,0,0,0,1,1,27,1,0,1,80,0,0,3,0,0,1,17500.0,0,0,0,3000,1,14,1,0,0,0,0,56,1,0
956,3902,2020,1,0,0,0,0,68000.0,1,30000.0,12,0,4,0,1,750,1,0,0,0,2,6,1,0,0,126,0,0,2,1,1,3,38000.0,0,0,1,3000,0,14,1,0,1,0,0,38,0,0
957,2264,2002,1,0,0,0,1,1000.0,0,0.0,12,0,3,1,0,750,0,0,0,0,0,5,0,0,0,178,0,1,0,0,1,1,1000.0,0,0,1,3000,0,16,1,0,0,0,0,74,4,0
958,2265,2004,1,0,0,2,0,5000.0,1,0.0,11,0,4,0,0,750,0,0,0,1,2,1,1,0,0,139,0,0,3,1,1,3,5000.0,0,0,0,2850,0,4,1,0,0,0,1,54,1,0
959,638,2019,1,0,0,0,0,10500.0,1,0.0,8,0,1,0,0,750,0,0,0,1,0,6,1,0,0,89,0,0,0,0,1,1,10500.0,1,0,0,3000,0,7,0,1,0,0,0,29,1,0
960,2322,2012,1,0,1,5,0,23000.0,1,1500.0,3,0,6,0,4,750,0,0,0,0,2,24,1,0,0,147,0,0,3,1,1,4,21500.0,0,0,1,2450,0,20,1,0,0,0,0,57,4,0
961,666,2016,1,0,0,3,0,54000.0,1,18500.0,1,0,1,0,4,750,0,0,0,0,2,15,1,0,0,101,0,0,3,1,1,4,35500.0,1,0,0,3000,0,14,1,0,1,0,0,56,3,0
962,687,2020,3,0,0,0,0,11000.0,0,0.0,9,0,1,0,0,750,0,0,1,1,0,10,1,0,0,25,1,0,0,0,1,2,11000.0,1,0,0,2800,0,12,0,1,0,0,0,38,0,0
963,696,2019,1,0,0,2,0,15000.0,1,0.0,8,0,1,0,0,750,0,0,0,1,0,6,1,0,0,256,0,0,0,1,0,3,15000.0,1,0,0,3000,1,3,1,0,0,0,0,65,1,0
964,4033,2003,1,0,0,2,0,7500.0,1,0.0,1,0,3,0,0,750,0,0,0,1,0,3,1,0,0,109,0,0,2,1,0,4,7500.0,1,0,0,3000,1,9,1,0,0,0,0,27,1,0
965,706,2016,1,0,0,3,0,58500.0,1,25000.0,8,0,1,0,1,750,0,0,0,1,2,27,1,0,0,120,0,0,1,1,1,3,33500.0,1,0,0,3000,0,14,1,0,0,0,0,34,1,0
966,4053,2019,3,0,0,2,0,15000.0,1,0.0,9,0,1,0,0,750,0,0,0,0,1,10,1,0,0,30,0,0,0,1,1,4,15000.0,0,0,1,2900,0,12,1,0,1,0,0,60,4,0
967,739,2017,1,1,0,0,0,7500.0,1,0.0,1,0,1,0,0,750,0,0,0,1,1,22,1,0,0,55,0,0,1,0,0,2,7500.0,0,0,0,3000,1,7,1,0,0,0,0,32,3,0
968,2407,2018,1,0,1,3,0,45000.0,1,11500.0,5,0,3,0,1,750,0,0,0,0,2,9,1,0,1,105,0,0,3,1,0,3,33500.0,0,0,0,3000,1,14,1,0,0,0,0,31,3,0
969,779,2015,1,1,0,3,0,38000.0,0,9500.0,12,1,0,0,2,750,0,0,0,1,2,9,1,0,0,108,0,0,3,1,1,4,28500.0,0,0,0,3000,0,10,1,0,0,0,0,48,3,0
970,821,2018,1,0,0,5,0,45000.0,0,6000.0,9,0,4,0,4,750,0,0,0,1,2,27,1,0,0,208,0,0,1,1,0,5,39000.0,0,1,0,3000,1,18,1,0,0,0,0,57,3,1
971,4158,2014,2,0,1,3,0,13500.0,1,0.0,11,0,5,0,0,750,0,0,0,0,1,23,1,0,0,11,0,0,0,1,0,3,13500.0,1,0,0,3000,1,6,1,0,0,0,0,23,3,0
972,2494,2019,1,0,0,0,0,10500.0,0,0.0,1,0,1,0,0,750,0,0,1,0,0,8,1,0,0,69,0,0,0,1,1,2,10500.0,1,0,0,3000,0,0,1,0,1,0,0,46,3,0
973,876,2018,1,1,1,2,0,41000.0,1,30000.0,7,0,6,0,1,750,0,0,0,0,1,14,1,0,0,172,0,0,2,1,1,2,11000.0,0,0,0,3000,0,10,1,0,0,0,0,45,3,0
974,880,2017,1,0,0,0,0,18000.0,1,0.0,1,0,0,0,0,750,0,0,0,1,0,21,1,0,0,107,0,0,1,0,1,2,18000.0,1,0,0,2600,0,17,0,1,0,0,0,39,3,0
975,917,2020,1,0,0,5,0,74000.0,1,30000.0,4,0,2,0,2,750,0,0,0,1,2,10,1,0,0,9,0,0,0,1,0,4,44000.0,1,0,0,3000,1,10,1,0,0,0,0,18,1,0
976,4258,2015,2,0,0,0,0,42500.0,1,25000.0,5,0,1,0,1,750,0,0,0,1,0,21,1,0,0,42,0,0,1,0,1,2,17500.0,1,0,0,2500,0,12,1,0,0,0,0,59,1,0
977,934,2016,1,0,0,0,1,18000.0,0,0.0,10,0,4,0,0,750,0,0,0,0,1,18,0,1,0,196,0,1,0,0,1,1,18000.0,1,0,0,2600,0,9,1,0,0,0,0,59,4,0
978,4302,2019,1,0,1,0,0,37000.0,1,25000.0,12,0,6,0,1,750,0,0,0,0,1,29,1,0,0,175,0,0,1,1,0,3,12000.0,1,0,0,3000,1,15,1,0,0,0,0,40,4,0
979,971,2013,1,0,0,1,0,11000.0,0,0.0,11,0,3,0,0,750,0,0,1,1,0,21,1,0,0,200,0,0,0,0,0,2,11000.0,0,0,1,3000,1,5,0,1,0,0,0,68,3,0
980,4310,2016,1,0,0,0,1,20000.0,0,0.0,1,0,2,0,0,750,0,0,0,0,1,16,0,1,0,163,0,1,0,0,1,1,20000.0,0,0,1,3000,0,14,1,0,0,0,0,46,1,0
